FID1	IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	IBS0	IBS1	IBS2	HOMHOM	HETHET
HG02387	HG02387	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.703245	0.0754	1.4138	9226	45263	52864	29.0	41.0
HG02387	HG02387	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.687012	0.026	1.2581	11226	44744	51376	31.0	39.0
HG02387	HG02387	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.733795	0.3048	1.76	7829	41502	58030	25.0	44.0
HG02387	HG02387	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.734306	0.1535	1.5556	8028	40990	58335	27.0	42.0
HG02387	HG02387	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.732901	0.1763	1.5926	7503	42345	57511	27.0	43.0
HG02387	HG02387	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.726639	0.2495	1.6923	8261	42174	56925	26.0	44.0
HG02388	HG02388	HG03715	HG03715	UN		0.9029	0.0	0.0971	0.0971	-1	0.757154	0.6952	2.2857	6394	39354	61608	21.0	48.0
HG02388	HG02388	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.716786	0.0	0.725	13031	34748	59578	40.0	29.0
HG02388	HG02388	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.680649	0.026	1.2581	12167	44237	50956	31.0	39.0
HG02388	HG02388	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.690872	0.0	0.7949	11524	43320	52503	39.0	31.0
HG02388	HG02388	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.680719	0.0003	0.8919	11704	45143	50505	37.0	33.0
HG02388	HG02388	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.748959	0.5337	2.0435	7247	39408	60702	23.0	47.0
HG02388	HG02388	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.740653	0.3363	1.8	7343	41001	59016	25.0	45.0
HG02388	HG02388	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.744616	0.9373	3.0588	6781	41274	59305	17.0	52.0
HG02388	HG02388	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.691507	0.0007	0.9444	10835	44561	51950	36.0	34.0
HG02388	HG02388	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.703606	0.0754	1.4138	9221	45195	52936	29.0	41.0
HG02388	HG02388	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.725237	0.7782	2.45	8402	42191	56763	20.0	49.0
HG02388	HG02388	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.704069	0.0034	1.0588	9484	44569	53298	34.0	36.0
HG02388	HG02388	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.690295	0.0003	0.8919	11412	43666	52266	37.0	33.0
HG02388	HG02388	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.723293	0.0455	1.3333	9303	40808	57248	30.0	40.0
HG02388	HG02388	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.725364	0.1008	1.4643	8488	41989	56874	28.0	41.0
HG02388	HG02388	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.747078	0.6952	2.2857	6562	41182	59613	21.0	48.0
HG02388	HG02388	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.728311	0.0205	1.2258	9069	40198	58091	31.0	38.0
HG03715	HG03715	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.724638	0.0001	0.8158	11905	35313	60137	38.0	31.0
HG03715	HG03715	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.687187	0.0754	1.4138	11061	45044	51253	29.0	41.0
HG03715	HG03715	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.69204	0.0034	1.0588	10320	45476	51549	34.0	36.0
HG03715	HG03715	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.689064	0.0015	1.0	10768	45222	51360	35.0	35.0
HG03715	HG03715	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.752694	0.4329	1.9167	6481	40137	60737	24.0	46.0
HG03715	HG03715	NA19675	NA19675	UN		0.9269	0.0461	0.0271	0.0501	-1	0.750754	0.9458	3.1176	5985	41547	59826	17.0	53.0
HG03715	HG03715	NA19685	NA19685	UN		0.9238	0.0762	0.0	0.0381	-1	0.746554	0.4329	1.9167	5969	42481	58908	24.0	46.0
HG03715	HG03715	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.70867	0.3363	1.8	9515	43515	54314	25.0	45.0
HG03715	HG03715	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.721463	0.7782	2.45	8015	43772	55563	20.0	49.0
HG03715	HG03715	NA20336	NA20336	UN		0.9273	0.0	0.0727	0.0727	-1	0.753698	0.3992	1.875	6307	40269	60778	24.0	45.0
HG03715	HG03715	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.719387	0.2495	1.6923	7594	45059	54696	26.0	44.0
HG03715	HG03715	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.695944	0.1763	1.5926	10585	44106	52651	27.0	43.0
HG03715	HG03715	NA20526	NA20526	UN		0.9435	0.0	0.0565	0.0565	-1	0.751427	0.6008	2.1364	6262	40848	60247	22.0	47.0
HG03715	HG03715	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.752	0.2218	1.6538	7191	38863	61295	26.0	43.0
HG03715	HG03715	NA20893	NA20893	UN		0.7934	0.1694	0.0372	0.1219	-1	0.765786	0.5	2.0	5123	40042	62190	23.0	46.0
HG03715	HG03715	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.738641	0.0455	1.3333	7630	40857	58869	30.0	40.0
HG03948	HG03948	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.664425	0.0	0.4583	16863	38328	52168	48.0	22.0
HG03948	HG03948	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.670407	0.0	0.4583	16171	38419	52756	48.0	22.0
HG03948	HG03948	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.656184	0.0	0.3725	16777	40264	50310	51.0	19.0
HG03948	HG03948	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.705699	0.0	0.5333	13006	37178	57172	45.0	24.0
HG03948	HG03948	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.700971	0.0	0.5682	12860	38487	56012	44.0	25.0
HG03948	HG03948	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.713191	0.0	0.6279	11206	39171	56982	43.0	27.0
HG03948	HG03948	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.679626	0.0	0.4894	15110	38561	53674	47.0	23.0
HG03948	HG03948	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.684777	0.0	0.5556	12999	41681	52671	45.0	25.0
HG03948	HG03948	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.714853	0.0002	0.8649	11947	37330	58078	37.0	32.0
HG03948	HG03948	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.70313	0.0	0.5217	11507	40724	55119	46.0	24.0
HG03948	HG03948	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.686281	0.0	0.4894	14642	38067	54634	47.0	23.0
HG03948	HG03948	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.704195	0.0	0.4167	14309	34896	58153	48.0	20.0
HG03948	HG03948	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.72864	0.0	0.6047	11074	36113	60163	43.0	26.0
HG03948	HG03948	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.724249	0.0	0.6829	10695	37817	58844	41.0	28.0
HG03948	HG03948	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.721197	0.0	0.5682	12178	35507	59672	44.0	25.0
NA19240	NA19240	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.748312	0.6323	2.1818	7419	39199	60731	22.0	48.0
NA19240	NA19240	NA19313	NA19313	UN		0.9286	0.0	0.0714	0.0714	-1	0.757624	0.991	4.0	6002	40036	61316	14.0	56.0
NA19240	NA19240	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.683748	0.0071	1.1212	11790	44325	51244	33.0	37.0
NA19240	NA19240	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.691138	0.0034	1.0588	10752	44816	51794	34.0	36.0
NA19240	NA19240	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.69166	0.1763	1.5926	11321	43566	52475	27.0	43.0
NA19240	NA19240	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.735859	0.2495	1.6923	7809	41092	58447	26.0	44.0
NA19240	NA19240	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.738072	0.9119	2.8889	6482	43274	57598	18.0	52.0
NA19240	NA19240	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.711535	0.7229	2.3333	9546	42846	54966	21.0	49.0
NA19240	NA19240	NA20341	NA20341	UN		0.9633	0.0082	0.0285	0.0326	-1	0.74732	0.801	2.5	6220	41812	59321	20.0	50.0
NA19240	NA19240	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.75299	0.801	2.5	6945	39141	61260	20.0	50.0
NA19240	NA19240	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.686544	0.0	0.75	11161	44984	51216	40.0	30.0
NA19240	NA19240	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.692701	0.0034	1.0588	10622	44735	51996	34.0	36.0
NA19240	NA19240	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.69133	0.0754	1.4138	10418	45441	51500	29.0	41.0
NA19240	NA19240	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.683527	0.0001	0.8421	11869	44215	51276	38.0	32.0
NA19311	NA19311	NA19313	NA19313	UN		0.9397	0.0078	0.0524	0.0564	-1	0.753538	0.4329	1.9167	6067	40777	60497	24.0	46.0
NA19311	NA19311	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.699048	0.026	1.2581	10767	43078	53501	31.0	39.0
NA19311	NA19311	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.701087	0.4329	1.9167	10220	43736	53393	24.0	46.0
NA19311	NA19311	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.697943	0.0754	1.4138	10570	43711	53068	29.0	41.0
NA19311	NA19311	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.741002	0.4329	1.9167	7245	41109	58981	24.0	46.0
NA19311	NA19311	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.730392	0.6323	2.1818	6784	44312	56245	22.0	48.0
NA19311	NA19311	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.706828	0.014	1.1875	9622	43697	54026	32.0	38.0
NA19311	NA19311	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.73829	0.5337	2.0435	6892	42400	58048	23.0	47.0
NA19311	NA19311	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.736512	0.2495	1.6923	7955	40652	58726	26.0	44.0
NA19311	NA19311	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.701974	0.0034	1.0588	10982	42021	54345	34.0	36.0
NA19311	NA19311	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.69652	0.1184	1.5	10947	43257	53136	28.0	42.0
NA19311	NA19311	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.692862	0.0007	0.9444	10195	45550	51601	36.0	34.0
NA19311	NA19311	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.680182	0.0007	0.9444	12340	43983	51024	36.0	34.0
NA19313	NA19313	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.691116	0.0001	0.8421	11038	44242	52071	38.0	32.0
NA19313	NA19313	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.688265	0.0071	1.1212	10721	45490	51143	33.0	37.0
NA19313	NA19313	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.691758	0.014	1.1875	10825	44532	51997	32.0	38.0
NA19313	NA19313	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.730972	0.5337	2.0435	7729	42297	57314	23.0	47.0
NA19313	NA19313	NA20322	NA20322	UN		0.9891	0.0	0.0109	0.0109	-1	0.741756	0.8641	2.6842	6396	42651	58299	19.0	51.0
NA19313	NA19313	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.703367	0.0754	1.4138	9983	43721	53646	29.0	41.0
NA19313	NA19313	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.728758	0.801	2.5	7436	43361	56548	20.0	50.0
NA19313	NA19313	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.745374	0.4329	1.9167	7360	39942	60036	24.0	46.0
NA19313	NA19313	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.690269	0.0001	0.8421	11092	44317	51944	38.0	32.0
NA19313	NA19313	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.689962	0.0071	1.1212	10914	44734	51697	33.0	37.0
NA19313	NA19313	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.687846	0.0754	1.4138	10302	46416	50633	29.0	41.0
NA19313	NA19313	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.688473	0.0003	0.8919	11723	43440	52189	37.0	33.0
NA19660	NA19660	NA19675	NA19675	UN		0.9346	0.0317	0.0337	0.0495	-1	0.751041	0.7229	2.3333	6035	41386	59938	21.0	49.0
NA19660	NA19660	NA19685	NA19685	UN		0.035	0.8191	0.1459	0.5554	-1	0.859364	1.0	22.0	226	29745	77388	3.0	66.0
NA19660	NA19660	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.708333	0.014	1.1875	9523	43572	54250	32.0	38.0
NA19660	NA19660	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.723347	0.2495	1.6923	7528	44342	55481	26.0	44.0
NA19660	NA19660	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.733436	0.6323	2.1818	7897	41440	58018	22.0	48.0
NA19660	NA19660	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.725668	0.5337	2.0435	7921	43057	56372	23.0	47.0
NA19660	NA19660	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.690399	0.0003	0.8919	10739	44989	51615	37.0	33.0
NA19660	NA19660	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.745347	0.1535	1.5556	7349	39980	60029	27.0	42.0
NA19660	NA19660	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.742198	0.6008	2.1364	7048	41254	59048	22.0	47.0
NA19660	NA19660	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.740848	0.3363	1.8	6780	42083	58493	25.0	45.0
NA19660	NA19660	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.728606	0.6952	2.2857	8008	42256	57093	21.0	48.0
NA19675	NA19675	NA19685	NA19685	UN		0.8139	0.1732	0.0128	0.0994	-1	0.759803	0.6008	2.1364	5256	41064	61042	22.0	47.0
NA19675	NA19675	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.715472	0.0754	1.4138	9059	42969	55320	29.0	41.0
NA19675	NA19675	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.718813	0.6323	2.1818	7573	45227	54554	22.0	48.0
NA19675	NA19675	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.744234	0.2218	1.6538	6605	41707	59046	26.0	43.0
NA19675	NA19675	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.71937	0.6323	2.1818	7796	44661	54896	22.0	48.0
NA19675	NA19675	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.701782	0.0071	1.1212	10476	43073	53797	33.0	37.0
NA19675	NA19675	NA20526	NA20526	UN		0.9137	0.0	0.0863	0.0863	-1	0.756071	0.6323	2.1818	6318	39741	61302	22.0	48.0
NA19675	NA19675	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.749667	0.3363	1.8	6602	40544	60207	25.0	45.0
NA19675	NA19675	NA20893	NA20893	UN		0.9238	0.0611	0.0151	0.0457	-1	0.749145	0.6323	2.1818	5965	41933	59461	22.0	48.0
NA19675	NA19675	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.738757	0.5337	2.0435	7583	40928	58849	23.0	47.0
